"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0004864" 84 402.39 279.65 262.9 111.36 51.84 69.64 23 138 144.67 62.28 177.25 64.37 214.84 1311.93 57.18 74.32 109.17 256.54 193.19 163.39 40 158.84 54 532.11 526.51 133.36 191.28 79.5 12.83 74.28 94.45 80.02 188
"OG0004865" 130 273.26 241.93 114.75 320.79 129.66 749.49 34 49 81 486.05 32.02 288.98 31 132 49 51 39 129.57 133.51 132 7 95 70 392 718 72 31 11 116 141 57.92 315.88 76
"OG0004867" 97.89 65.3 42.63 131.27 124.14 62.44 248.05 7 7 39 159 222 187 46 137 209 114 59 205.07 157.12 120 33 127.51 103 336 432.91 3 3 5 164 32 151 172 70
"OG0004868" 37 69.11 181.16 113.26 53 39 174 0 12 20 93 74 263 15 43.69 43 30 56 49 43 44 35 239 123 298 364 15 22 25 275 210.4 143.48 284.9 88
"OG0004869" 79 101 135 198 302.45 223.2 934.71 6 45 130 154 76 185 64 290.36 314 186 63.79 2144.5 1985.64 146.25 89 292.8 170 460 880 157 170 56 122 109.99 113.45 371.71 0
"OG0004871" 28 252.24 289.45 418.02 227 134.65 642.98 82 233.01 252.45 201.2 179.01 334.42 94 285.26 231.02 156 93.08 14.08 39.48 62.55 18.07 90.9 81.8 197.71 491.91 294.59 288.74 268.1 124.62 66.92 127.99 54.6 243.97
"OG0004873" 79.3 32 24 20 54 28 113 23 47 76.31 22 38 62 9 50 90 51 52 13 16 0 23 82.21 0 212 418 54 42 24 104 33 40 129.21 21
"OG0004874" 79 63 64.77 130 0 91.19 447.07 13 16 70 26 63 119 0 11 26 23 12 189 122.48 103 39 147 129 218.11 303.74 19.34 59.21 27 71 54 35.68 89.79 39
"OG0004875" 130 101 276.66 256.3 41.16 168.32 496.2 8 6 91 49 48 163 100 165.72 45 35 65 153.47 190.37 117.03 118.15 279.91 241.31 518.43 874.18 170 257 176 19 29.11 17.32 45.12 135
"OG0004876" 187.29 274 228 543 467 291 933 27 71 119 788 592 1067 347 222 223 120 116 662.35 503.92 359.92 120 464 330 714.98 1225.61 418.97 237.13 245.5 326.09 249.73 648.4 365.1 47.7
"OG0004878" 15 9 13 49 9 10 65.01 0 5 24 83 79 148 10.03 218.38 54 31 36 146.44 142.98 104 23 84 36 169.59 365.26 54.36 107.17 69.92 60 15 169.25 111.83 20
"OG0004879" 17 20.28 47.8 45 37 108 473.25 19.48 110.46 322.72 4 13 18 13 36 19 18 10 123.16 87.43 97.5 17 13.83 10.49 143.62 54.19 0 14 23 23 15 0 0 182.53
"OG0004880" 50.68 207.93 294.6 83.04 77.22 170.28 298.87 68.09 306.57 373.83 112.65 76.13 221.33 0 26.13 170.64 300.67 150.19 69.42 115.65 0 28.9 108.99 95.02 926.54 525.53 100.26 340.12 695.46 384.65 438.06 414.81 336.33 721.47
"OG0004885" 145 8.04 28.33 39 70 40 127 9 30 16 88 101 94 11 66 19 3 8 62.26 11.07 0 24.3 68 64.63 169.53 283.74 40 25 51 56.16 100 62 73.66 39
"OG0004887" 133 43 85 138 21 24 124 5 0 13 96 45 95 107 139 27 34 20 122.6 57.86 132 28 98 67 115 232 83 85 33 113 186 110 187 105
"OG0004891" 91 93.99 174.73 151 181 84.6 527 15 35 59 101 55 172 81 236 27 10 14 147 99 83 36 105 62 217 285 74 143 52 211 54 110 172 43
"OG0004892" 42 140 249 140 479 186 1261 13 5 19 325 387 566 114 1422.11 100.16 113 90.45 110.39 142.12 0 64 308 243 66.81 141.19 146 123 47 141 120 269 401 28.8
"OG0004893" 422.68 357 625.57 649.29 258.4 125.13 582.7 20 101 185 259.39 36.98 281.63 31 1337.81 154 97 101 302.91 261.1 267 198.98 409.66 255.15 1701 1820.84 76 87.51 44 793.11 435.4 235 640 286.35
"OG0004894" 38 2816.71 952.89 511.83 103.94 44.11 619.1 11 28 58 256.94 227.32 1238.26 57.26 77.24 93 9 3 454.53 586.12 470.46 50 0 0 229.99 125.56 784.51 724.52 426.9 611 941 66 851 517.12
"OG0004896" 214 19 432 280 80.27 97.95 476.04 30 47 112 17 12 113 118 587.73 140 115.74 124.29 186.25 64.17 191.86 73 207 174 107.97 123.03 28 72 90 55 130 0 103.71 58
"OG0004899" 57.87 143.17 53.61 39.82 126 66.25 311.9 0 0 17 77.69 181 257 0 102.67 50 40 72 225.44 29.14 62.29 34.72 58.37 46.75 118.27 227.41 113.43 139.83 59.94 188 350 51.23 105.59 30
"OG0004900" 113 43 27 36 23 16 86 1.74 20.21 0 19.43 34.03 0 21 15 10 3 14 460.45 34.7 113.43 19.02 56.78 79.02 82.71 132.43 25 11 15 74.45 0 157.41 53.52 14
"OG0004902" 63 46.37 52.62 71.4 42 0 126.18 4 15 71 23 20 76.96 7.39 156.81 109 57 74 126 108 72 5 27 11 34.11 82.26 42 36 15 50 52 19 46 28
"OG0004904" 120 169 217 285 1201 344 1660 70 161 395 1677 849 2004 73 84.49 272 196 41 62.51 223.99 0 106 692 312 22.08 50.22 0 0 480.24 513 360 197.65 313.85 179
"OG0004905" 103 155.53 131.36 0 150.93 25.62 416.68 40.57 92 128 213.43 180.15 302.93 54 145.14 155 101 64 94.65 58.57 73 69 195 179 471.71 461.95 45 19.88 37.07 216.61 166.04 55 202 65
"OG0004907" 123 0 161 182.6 119 143.72 794.22 17 8 47 46 28 153 286 623.73 176 191 142 815.75 591.67 691.6 84.93 459.37 231.13 411.74 688.29 239.18 181.92 71.49 456 528.39 66.2 25.75 115
"OG0004909" 14.12 10.44 0 44.79 462.89 98.75 322.4 16 108 130 9.57 238.66 0 0 388.96 495.44 249.63 228 0.2 38.54 59.65 35.72 401.84 311.43 180.62 267.15 94.85 132.03 45.84 702.79 460.64 257.31 610.32 197.47
"OG0004911" 105 723 2031 5449 855 584 1289 98 426 673 1108 504 1227 483.59 205.56 581 114 171 1029 1008 1285 238 567 361 953 665 953.01 763 1843 1773 653.99 1101 3130 573
"OG0004912" 167 51 42 42 186 70.31 130.15 0 0 41 118.21 30.17 97.39 56 94 21 1 0 56 28 6 16.92 58 27.23 0 15.58 38 119 39 214.2 87.52 40 90 24.98
"OG0004914" 36.11 98 151 59 231.31 82.9 452.4 12 46 74 143.55 83.45 41 0 0 134.93 69 103.52 90.39 0 36.4 0 0 0 0 0 94 125.59 65.25 119 102 84 193 18
"OG0004918" 266.12 21.14 59.94 0 211 141 633 155 343 825 664.99 546.96 1230.23 222.52 484.85 254.8 188.38 257.95 386.98 327.64 302.2 328 667.66 382.06 1834.03 2583.48 351 215 217.38 262.38 200.92 152 474 168
"OG0004920" 157 23.42 15.67 8.75 0 66.15 93.65 19 84 84 324.86 256.09 400.69 182 292 450 183.89 86 243.77 144.72 172.13 45 188 172 288.43 208.79 243 159.93 142.3 259.01 39.44 213 317 112
"OG0004924" 89 184.34 302.87 180.64 40.4 22.05 296.23 5 4 3 6 1 11 33.8 381 237 162 217.49 64 35 38 87 236 187 367.79 237.64 81 41 13 146 214 38 64 118
"OG0004925" 5 209 274 149.99 23.89 15.84 102.32 7 21 61 209.43 133 348 106 698 23 26 45 79 40 82.08 26 193.29 107 286.74 469.87 239 195.83 163.5 165.53 111 71.17 424.48 47
"OG0004926" 163 206.99 205 151 305 138 524.03 8 38 90 240 292 320 42 101.87 40 40 46 114.31 112.69 76 46.15 167.99 5.4 541.04 590.63 74 15 0 154.71 69 60.97 108.02 48
"OG0004927" 403 40.42 27.55 148.39 156.65 177.12 403.04 88 107 205 207.16 272.34 498 102.73 351.52 114.62 72.37 0 124.47 195.03 209.19 107.86 369.69 189 771.14 758.6 289.65 308.67 462.32 280.01 30.14 474.62 279.87 200.99
"OG0004928" 598 174.76 259.32 394.15 118.66 182.3 704.31 20 41 94 364.45 438.03 371.15 0 581.21 70.22 125 161.74 244.06 254.76 216.06 86.16 365.21 109.99 448.91 601.87 192.6 218.4 131.07 343.49 446.18 225.59 292.91 564
"OG0004930" 94 122.93 140.01 44.22 0 39.6 132.35 18 36 30 49.67 46.41 71.19 26.42 372.34 69 44 45 47 46 104 14.52 21.63 33.38 125.58 166.93 11 7 0 139 161 38 120 243.38
"OG0004931" 427.79 976.04 1288.46 673.98 1611 1338 4228.07 156.34 199.31 1159.08 12989.9 4048.91 2998.36 605.24 356.77 2117.98 858.69 240.94 189.1 181.99 0 437.93 1321.23 707.35 127.19 495.9 3920.37 2650.8 60.01 2491.53 1165.04 5916.63 3206.61 2714
"OG0004932" 1113.57 1182.98 1860.27 2039.02 512.08 349.13 1153.85 308.02 661.88 984.45 918.5 793.41 1372.47 702.13 899.13 1536.96 1048.46 532.42 1099.94 1180.67 593.78 401.61 1356.3 1063.07 3409.84 2604.94 1405.91 1145.91 784.57 1586.18 1351.46 82.77 100.15 2117.02
"OG0004933" 1807 281 344 558 1017 392 1181 1088 1446 4465 1852 1171 2749 382 1225 471.53 446 204 6242.12 4925.07 2490.31 1859.74 8588.54 5625.45 5165.44 8142.58 727 502 484 3673.82 858 350 1545 544.95
"OG0004934" 143 214.07 228.19 472.78 233.87 157 1044.07 10 8 91 410 308 704.11 271 523.74 121 96.97 84 537 455 360 79 423 343 1051.56 2047.61 181 73.2 27 423.65 541.69 196.11 457.07 192
"OG0004936" 302.41 94.47 91.25 28.09 157.52 97.98 559.09 11 35 24 0 29.39 169.43 71 221.44 68 61 30.8 77.61 57 78 58.86 183.01 113.46 228.91 393.81 31 45 26 255.37 168.01 126 307 112
"OG0004937" 82 200 103 77 139.99 2.93 127.96 28 149.38 64.71 33 25 79.88 131.01 149.22 51 35 34 186 197.26 142.25 39.1 98.01 86.76 258.01 326 26 53 49 52 102 94 141 162.28
"OG0004941" 329.1 399.51 386.65 330.02 25.69 0 0 35.06 87 78.86 310.26 856.01 887.37 37.46 133.17 28.16 0 50.53 133.05 0 0 55.02 246.44 295.41 189.9 182.17 53 80 24 110.94 239.58 646.2 1923.51 0
"OG0004944" 288 144 109 97 173.82 151 720.48 23 65 216 720 657 1552 17 376 306 282 330 79.37 104 48.89 32 182 118 444.35 604.41 750 398 278 647 299 309.38 1231.82 511
"OG0004946" 12.95 122 572.27 384.65 210.02 153.36 954.69 18 18 55 1 0 38 161.91 461.55 199 174.09 119.76 443.69 398.4 347.67 101.77 360.07 203.94 388.69 748 209.82 284.34 120 243 500 317.3 150.21 417.02
"OG0004948" 606.44 42.27 141.24 178.66 475 641 4001 120.95 38.08 835 342.71 116.71 1142.05 143 464 600 283 147 984 691 692 174 90 135 0 119.97 712.39 440.91 539.39 328 485 181.6 610.52 983.01
"OG0004950" 796 258.64 302 626.97 419.61 344 1347.32 117.94 215 467.25 966 1145 1563 1037 1600.76 1090 761.52 547.51 891.11 717.85 483.49 172 628 442 894.57 1061.78 532 478.9 573.51 1059 690 249.6 430.81 469.24
"OG0004952" 525.9 754.18 843.91 619 274.22 45.28 715.16 45.69 384.6 624.68 393 420.45 677.96 266.21 577.33 905.29 581.75 387.3 1611 1091 904 497.86 2225.04 1133.6 2965.23 3578.39 575.8 670.71 362.36 749.85 408.98 497.77 723.47 556.67
"OG0004954" 38.73 903.14 644.49 744.63 0 22.37 55.3 19.23 0 156.86 789.88 1239.11 330.89 0 746.13 982.33 934.71 402.17 309.66 384.51 472.47 144.56 818.71 297.66 1345.1 1952.47 93 71.76 56.24 1541.81 997.25 0 64.52 1911
"OG0004956" 359 583.59 644.23 626.81 585.14 304.59 1806.08 72 121 321.54 576 554.64 792 376 690.11 507.47 241.38 250.61 359.28 404.08 478.58 326 789 385 1029.16 1309 756 601 425 704.45 63.48 220.66 748.79 341
"OG0004957" 349.84 167.62 185.19 83.18 2373 1709 8036.88 51.63 448.66 599.95 3072.49 1469.88 2339.39 0 809.67 2644.95 1738.26 1072.68 2481.28 2571.72 2279.92 871.08 3500.13 2510.03 3011.84 2534.31 816.88 742.38 645.23 0 779.05 462.8 2899.71 28.56
"OG0004958" 749.76 163.46 158.99 318 254.46 127.05 221.74 28.3 16.66 0 638.22 500.89 583.03 103 376 453.57 350.68 22.84 352.56 300.87 223.98 44 201 109.31 511 714 141.44 142.88 137.27 435.75 362.01 255.59 348.56 281
"OG0004960" 73 154 42.46 0 46.02 70.23 210.6 57 152 59.11 274 172 517 528.85 87.68 344.18 201.59 101.94 938.67 589.58 322.9 231 214.03 706.86 635.86 254.79 786.62 810.33 1297.76 151.19 165.27 1041.31 156.21 50
"OG0004961" 247.2 129 153 118.45 67 58 249 33 17 76 126 112 255 42 138 71 79 75 193 107 133 52 238 149 513 857 9 8 12 148 76 88 177 39
"OG0004962" 822.38 680.11 1213.43 889.17 1524.74 719.29 3599.23 346.43 834.67 1652 3137.49 1806.25 2342.45 317.21 1093.15 103.02 0 384.44 288.34 1210.48 80.43 486.68 1631.73 1244.88 3030.34 5214.33 1386.19 966 669.99 1496.04 1485 1054.19 2137.45 1507.32
"OG0004964" 2217.86 0 1066.34 892.73 668.65 337.66 2795.54 228.38 0 594.39 213.69 0 924.34 407.51 548.42 1016.72 761.18 895.97 587.1 374.6 137.67 54.8 772.3 775.12 1507.63 4471.46 524.04 615.61 188.42 568.68 1382.43 89.84 397.16 1776.83
"OG0004965" 1358.25 2924.85 12072 1449.55 6768.79 3193 9522 3729.35 21380.23 19250.6 714.63 617.44 5461.3 1929 3151 2460 11008.37 4884.95 18545.74 9303 6895.33 2781.04 7581.99 1581.24 21020.13 10612.63 0 212.68 1105.71 1484.36 3255.04 0 4071.47 0
"OG0004969" 6953.46 585.32 931.17 284.53 1567.81 650.74 3765.23 259.48 1108.82 1623.93 710.27 1012.04 1631.43 2110.93 4947.79 3748.09 3709.11 8725.85 6045.05 8766.76 2338.56 3718.75 9129.4 11882.27 11650.51 16575.45 404 880.94 533.29 4879.98 6393.47 1546.04 2642.41 4618.02
"OG0005085" 34 26 76.05 50 63.39 33 209.8 3 0 12 62 47 144 106 502 14 11 50 572 413 186 15 73.99 54 237.92 539.54 79 86 44 19 72 9.88 10 48
"OG0005088" 0 60 59 70 43 43 196 22.12 19 102.86 50.67 63.52 138.48 53 91.22 34 28 10 67.22 8.59 0 45.39 124.58 70.34 33.28 16.45 41 134 66 102.52 115.93 35.65 49.4 122
"OG0005092" 51 27 45.51 42 33 18 88 13 23 31 39 64 89 20 29 27 13 13 105 77 35 19 77 79 673.65 914.47 56 36 24.01 91 41 80.42 95 85
"OG0005093" 200 92 130 128 416.42 133.78 785.37 10 11 27 0 0 178.77 30 68 248 121 124 102 122 70 38 130 140 518.69 635.62 31 39 16 326.82 0 30.08 268.2 270
"OG0005094" 10 88 193 196 163 98 354 12 22 15 0 61.72 98.09 112 141 89 103 54 161 125 116 32 75 120 44.84 112.12 63 83 27 52 122.26 97 144.94 9
"OG0005095" 5 254.6 251.94 161 85 91 443.1 22 45 119 31 16 90 26 179.07 137 52 110 234.2 213.35 188.99 34.63 100.19 78.87 252 289.36 89 113.33 38.74 133 100 107.96 228.49 146
"OG0005096" 4 36 76 137 71.85 37.24 178.58 1 0 58.68 26 58 78 26 13 60.79 25.84 30.4 109 56 52 0 0 0 0 156.82 36 4 0 62 77 46 45 36
"OG0005100" 52 127 160.48 149 155.85 94 269.84 11 50 91.09 141 110 179 38.27 135.61 97 44 75 171.08 140.72 108 54 161 85 509.79 874.94 92 110 101 152 103 103 124.31 95
"OG0005102" 91 129 203 129 181 79 386 5 1 37 182 341 322 60 410.92 393.33 195.56 275.64 140 143.52 145.81 23.42 230 152.03 280 475.54 1111.91 290 167 134 114 205 514 9
"OG0005114" 15 51 45.07 96.62 67.94 80 220.63 3 26 63 112 106 74 6.09 150.13 20 16 6 66.22 57.99 69 25.88 181.14 22.36 231.19 875.93 68 77 41 125.15 67 29.32 73 51
"OG0005115" 24 84 171 94 95 81.78 520.73 12 32 65 26 36 182 60 267.47 126 138 94 158.87 77.34 77.03 28 99 71 200.51 515.53 86 50 46 124 134 25 87 15
"OG0005118" 11 379 714 535 378.71 239.46 1692.89 50 44 179 216 189.85 610.04 260 898 481 236 284 552.76 514.92 441 117 373.99 280.13 917.44 1466.57 320 390 285 270 253 219 502 320
"OG0005119" 22 519.62 278 140 1719.23 2850.52 2588.98 9 86 815 9431.79 2450.59 218.16 17 139 242.19 76.66 205.83 462 312 377 112 309 326 353 580 2278 544 1123 1142 74 138 219 213
"OG0005121" 9 8 41 36 33.12 28.83 233.85 5 7 32 2 0 6 23 88 66.01 69 119.17 16.98 30.92 51 13 36 52 96 158 29 51 9 58 142 13 53 17
"OG0005125" 8 78 106 39 87 38 265 23 65 97 107 143 96 0 91.57 45 83.51 59 124 97 47 65 137 82 225 384 53 42 12 25 36 33 56 95
"OG0005126" 22 67.6 92 62.51 124.99 21 124.43 3 8 34 247.94 283 71 43 90 13 8 13 154.31 207.84 151 51 80 105 321.67 413.82 100 31 122 475 74 144 466 38
"OG0005133" 55 85 66 79 44 49 214 5 7.92 7.46 93 47 121 14 63 39 30 29 84 44 35 25 81 70 242 460 239 113 71 98 102 119.43 165.99 127
"OG0005136" 35 98 78 40 146.99 125 501 50 105 168 216 126 176.34 11 34.81 48 28 4 79 69 65 42 110 92 275 371 87 47 47 126.73 24.45 65 142 18
"OG0005144" 4.78 74 68 32 434 213 417.22 14 21 35 214 218 309 16 123 32 18 36 135.58 101.66 90 59 193.72 101.74 286 451 143 231 146 48.12 96.45 157 190.45 34
"OG0005148" 67 224 246 128 86.91 26.63 237.27 35 45 109 150 96 129 35 638 45.59 53.44 67.77 181.92 211.49 108.85 28.65 263.49 177.99 291 435.82 103 194 77 35 68 146 96 91.03
"OG0005159" 67 169 140 127 411 229 942.68 145 280 538 920 261.62 421 109 317 185 181 146 153.58 0 111 51.04 195.07 90.27 0 15.55 34 9 11 251 190 187 340 80
"OG0005161" 52 234.68 555 423 679.57 146.95 1213.98 9 10 8 283 306 402 6 55 633.09 456.39 430.66 845.2 905.25 29.73 150.67 353.21 434.58 734.6 655.9 23 30.17 27 45 56 0 138.11 63
"OG0005162" 681.82 996 982.34 516.52 1354.42 426.29 2480.51 0 0 0 1233.99 710.03 1104.38 223 1304.92 1317 1049.8 432.24 1.54 0.59 2.24 259.92 766.33 600.48 2346 3163 6.56 16.87 18.41 928.36 633.52 310.58 811.84 796
"OG0005163" 30 248.67 289.95 409.51 333 21.63 616 12 29 67 217.96 208.74 428.35 69.94 0 40 31 2 200.45 12.98 0 93 307 96.93 582.57 469.11 18 19 0 399.17 151 81.08 267.53 57
"OG0005165" 52 55 49 41 0 9.88 115.32 0 4 37 13 30 39 0 23.96 48 57 71 60.61 37.77 87 68 210 166 53.05 51.17 8 6 0 12 46 23 29 20
"OG0005168" 73 552.64 382 492 321 196.41 742 56 151 336 400 358 513 64.5 439.54 353 187 105 369.44 282.46 260.82 56.5 199.27 68.05 694 1108 361.43 301.43 460.62 393.26 407 493.09 567.55 415.74
"OG0005173" 67 61.51 67.44 164.24 136.78 100.21 323.48 27 46 103 180 132 178 56 210.29 80.96 90.58 108.98 0 16.24 0 31.66 32.2 0 112.47 117.17 165.13 189.11 107.72 108.78 97.11 57.88 88.71 71
"OG0005174" 17 45.58 40.67 109.31 39.71 18.67 112.23 8 23 40 99.48 80.79 100.96 3 57.09 71 57 53 74 48 29 33 49.71 35 122 145.43 28 28 28 56.17 57.2 111.92 69.03 126
"OG0005176" 28 147.72 130.98 14.93 222 330 1067 16 39.64 10.1 0.07 148 357.55 17 128.63 345.24 301 209 55.79 39.34 41.15 76.23 309.53 204.4 461.77 487.29 79 147 52 112.38 179.93 117.9 212.02 88.54
"OG0005178" 39 206.29 351.75 407.86 153 112 617 47 131 341 131 121.24 200 137 370 310.32 264 171.74 215 194 120.01 71 243.21 151 757.39 797.58 360 158 262 272 317 25.13 145.95 161
"OG0005183" 48 535.93 674.41 603 138 161 425 85 166 262 100 117 274 169 182 211.46 100 223 940.91 664.26 413.28 322 1008 627.92 832 657 99 243 124 204 138 969.25 261.49 239.4
"OG0005187" 69 91 106 177 411 208 952 11 37 51 371 518 435 117 290 12.1 27 63 183.15 154.82 106.27 82.05 305.19 9.96 62.28 21.1 114 80 100 49.12 422.54 379 655.99 19.22
"OG0005196" 6.73 119 145.41 119.59 80 79 345.51 3 30 31 90.27 56.99 170.8 56 138 69 46 44 174.59 151.76 0 24.8 161 98 230.05 404 78 105 59 92 72.18 112 159.61 218.1
"OG0005198" 50 521 496 549 441 293.33 943.97 23 49 93 636.98 899.9 697.26 70.71 356.77 180.58 160 191 101.96 78.4 0 149.02 212.81 143.82 169.04 42.71 1004.28 641.04 378.98 117.75 141.55 131.62 109.22 125
"OG0005199" 154 246 229.28 24.23 211.39 79.41 393.03 20 68 181 494 502.39 475 83 160 61.28 42 45.79 273.38 339.82 164.3 115 464.23 220 638.1 1075.8 467 277 202 251 114 144 371 107
"OG0005200" 154 271.79 49.13 315.66 488.43 229.3 582.97 7.58 25.23 140.16 238.55 35.59 0 290.05 785.82 86 52 52 640.13 400.5 221.52 111.45 234.02 153.53 12.98 46.25 349 52.99 62 251.08 41 55 255 33.21
"OG0005201" 43.7 42.22 66.38 61 51.59 30.45 61.78 55 163.22 103.59 74.29 99.92 153.29 0 120.12 135 78 80.72 0 19.1 0 23 62 64 320.79 270.02 40 37 33 186 91.14 65 131 54
"OG0005203" 244 171 182 275 95.4 255.03 268.76 34 23 122 388 267 473 38 107 54 18 22 250.47 335.62 170.84 185 346.64 134.12 526.84 803.58 165 120 172 487 226 63 176 6
"OG0005205" 195.06 38427.76 1876.99 3214.57 7.73 4683.4 18600.28 852.94 4554.71 12814.31 0 45 43.69 822 188 18854.26 26585.23 18227.16 86.21 33.79 10.76 3835 9808 9374 1558 601 5.02 10068.68 3777.34 2866.77 930.78 728.63 527.46 0
"OG0005206" 10 51 29.04 17 40 25.13 119.13 11 16 82.43 35 31 46 37 51 41 23 24 97 81 62 8.06 65.29 12.61 95.43 131.26 11 19 2 67.01 37 37 44 98
"OG0005207" 53 0 25.14 0 77.89 40.67 406.64 0 0 9 23.56 3 88.55 0 70.59 12 10 6 83.9 94.14 0 20 45 31 0 0 91 147 73 29 65 3 10 52
"OG0005208" 384 153 182.15 329.15 432 275 953.98 64 29.98 275.88 731 647 797 111 327 202 208 91 364.72 362 194.35 57 187 202 403 743 179.15 163.68 118.5 322.36 353.75 188 558 269
"OG0005209" 86 64 123 99 185.75 0 0 11 9 72 214 250 504 28 338 146.33 119 62 361 286 272 32 286 113 222.41 490.34 35 32 47 73 86 125 176 94
"OG0005211" 148 68.09 230.77 0 0 0.13 856.32 111 146 504.09 169.91 148 239.22 92 369.99 826 572 592 220.98 250.01 279.46 229.97 106.83 39.4 510.48 530.35 28 130 88 400 546 48 108 538
"OG0005212" 106.12 66.64 57.78 75.13 128 57 371.6 15 49 109 407.64 52.18 201.62 0 31.32 135.84 83 77 101 71 88 33.06 165.45 84.81 356.53 492.34 36 82 36 61.5 92.1 67 260 121
"OG0005213" 245 175 195 173 40 10.67 201.66 8 12 27 124 86 171 133 434 78 43 114 325 236 274 48 188 114 0 109.17 125 116 40 51 55 19 103.11 39
"OG0005217" 83.24 191.72 164.04 118.16 214.01 180.4 653.15 4.94 30.37 72.15 177.33 115.89 524.87 29.58 89 54.76 52.95 117.76 57.35 31.58 113.92 11.73 157.46 143.11 63.35 31.06 32 40.01 33 36 138.01 29.16 340.06 147.76
"OG0005219" 2 207.62 0 8.61 167.58 338.66 1046.06 0 0 31.08 28.12 19.39 78.26 0 650.78 43.34 51 51 16.81 0 0 20.38 58.05 0 113.27 158.07 128.07 87.99 119.28 235 122 49.62 3.64 61
"OG0005222" 24 318.46 379.36 470.15 169.75 144.37 492.27 4 22 9 12.5 48.21 16.99 53 84 27 22 0 89.62 15.47 0 39.21 79.66 76.99 273 494 210 101 41 62 60 75 172 156
"OG0005225" 171.03 58.82 221.27 0 15.14 87.6 593.34 72 104 150.72 90 0 176.86 0 11.89 505.75 302.63 184.28 0 0 12.65 102.21 537.56 308.95 360.41 445.29 103 182 273 322.3 461.22 233.19 517.69 118.16
"OG0005226" 59 6.94 29.66 34.39 86.4 36.97 307.66 37 60 119 41 10 108 0 38.92 83 47 47 66.37 112.69 54.13 0 94.08 86.55 54.33 276.62 37 44 16 79 64 60 114 93.29
"OG0005227" 207 151 140.27 153.8 323 224 954 36 47 200 243.41 309 599 103.47 295.87 44 9 6 275 221 173 74 140 128 368 593 208 176 79 190 282 99 220 191.2
"OG0005229" 99.74 132.85 199.2 143.59 122.7 75.84 411 1 20 38 157 163 211 85.54 496.22 47 31 5 54 51 48 62.64 232.67 78.04 405.25 484.18 91.53 67.69 37.72 220.07 217.45 18.5 0 94
"OG0005231" 165.25 41.32 73.02 46 76 0 150.72 7 20 45 34 59 79 102 307 56 46 21 319.46 139.32 224.88 33.83 163.57 64 271.94 304.78 31 15 25 191 112 46 52 89
"OG0005237" 171.07 413 401 402 347 274 1191.46 70.36 266.85 369.68 389 562 499 72.82 543.11 690.18 454.83 116.55 312.6 303.17 335 133.68 333.7 317.7 734.3 960.3 413 280 207.45 659 453.13 493 1213 559.08
"OG0005238" 118 56 31 27 225.27 171.25 1040.7 17 9 68 77 53 138 100 360.78 158 99 106 223.97 272.17 156.36 58 392 293 125.34 145.3 178 195 78 300.62 429.15 253.39 680 634.42
"OG0005244" 369.79 821.1 617 527.62 262.94 328 1336.85 132 573 1252 658.94 467 1149 205 423 154 170 166 700 557 378 277 1015 862 948.24 983.86 337 202 325 295.57 316 198.73 154.54 347.91
"OG0005246" 0 55.25 0 139 0 80.12 113.81 48 68 206 106.46 167 414.77 14.4 411.64 139 84 165.06 33.05 0 0 23.95 103.68 33.32 84.67 0 121 182.82 95 136 108.23 118.79 332 246.41
"OG0005247" 90 157 161 172 138 129.54 294 1 16.88 13 159 151 200 21 82 109.02 60.39 6.87 125 82 115 95.38 184.79 134.84 280 514 102 63 31 304 266.05 179 218 211
"OG0005248" 56 117.95 185.87 97.19 200.89 189.72 1592.03 19 6 34 8 8 61 2 45 35 27 20.1 99 112 89 71 425 185 339.71 674.85 3 11 0 23 52 13 37 33
"OG0005249" 65.7 323.27 254.87 78.06 190.16 212 1141.21 0 8.3 204.73 30 46 54 18.09 30.28 237 162 126 386.86 378.37 299.07 114.41 741.94 649.57 584.33 1150.22 53 98 67 395 688.63 206.17 540 536.11
"OG0005251" 245 386 422 318 69.45 8.11 701 38 160 318 393 311 589 43 266 157 151 122 276 205 201 73 317 205 596 989 208.99 104 57.32 286 166 117 361.58 40
"OG0005252" 311 0 0 104.64 219 315 1750 16 11 43 0 15.66 416.55 155.4 571.18 134 150 61.49 272 308.08 253 51.33 111 49.04 197 330 76 63 34 404 445 138 0 652
"OG0005254" 730.87 1699.68 2245.16 0.01 551.47 23.94 4455.65 1039.32 5775.3 6982.3 1127.64 1024.17 1326.81 454.79 692 679.63 1951.62 764.57 2913.21 1886.2 1052.64 971.81 2605.01 388.75 18016.97 8462.01 267.56 1311.14 2037.94 763.71 1354.37 716.67 1883.13 3338.86
